@relation processed

@attribute sip numeric
@attribute sport numeric
@attribute dip numeric
@attribute dport numeric
@attribute protocal numeric
@attribute interval1 numeric
@attribute interval2 numeric
@attribute interval3 numeric
@attribute interval4 numeric
@attribute interval5 numeric
@attribute interval6 numeric
@attribute interval7 numeric
@attribute interval8 numeric
@attribute interval9 numeric
@attribute packet_len1 numeric
@attribute packet_len2 numeric
@attribute packet_len3 numeric
@attribute packet_len4 numeric
@attribute packet_len5 numeric
@attribute packet_len6 numeric
@attribute packet_len7 numeric
@attribute packet_len8 numeric
@attribute packet_len9 numeric
@attribute packet_len10 numeric
@attribute payload_len1 numeric
@attribute payload_len2 numeric
@attribute payload_len3 numeric
@attribute payload_len4 numeric
@attribute payload_len5 numeric
@attribute payload_len6 numeric
@attribute payload_len7 numeric
@attribute payload_len8 numeric
@attribute payload_len9 numeric
@attribute payload_len10 numeric

@data
1282560,42843,802816,80,6,0.002523,0.003603,0.099601,0.00489,0.002954,0.000108,0.000101,0.002697,0.00088,74,74,54,425,54,1494,1494,1494,54,54,0,0,0,371,0,1440,1440,1440,0,0
1282560,42844,802816,80,6,0.003335,0.005247,0.095411,0.004244,0.002963,0.000104,9.3e-05,0.003169,0.000258,74,74,54,425,54,1494,1494,1494,54,54,0,0,0,371,0,1440,1440,1440,0,0
1282560,42846,802816,80,6,0.002721,0.00402,0.006997,0.005628,0.001975,8e-05,9e-05,0.011374,0.000226,74,74,54,425,54,1494,456,1494,54,54,0,0,0,371,0,1440,402,1440,0,0
1282560,42845,802816,80,6,0.002949,0.003658,0.00672,0.005706,0.002941,0.00016,0.000122,0.011713,0.000231,74,74,54,425,54,1494,1494,1494,54,54,0,0,0,371,0,1440,1440,1440,0,0
1282560,42847,802816,80,6,0.002777,0.004136,0.007374,0.006122,0.003132,0.000216,7.1e-05,0.010316,0.000249,74,74,54,425,54,1494,1494,464,54,54,0,0,0,371,0,1440,1440,410,0,0
1282560,42848,802816,80,6,0.002981,0.003845,0.007915,0.005591,0.004702,0.000121,0.000118,0.012063,0.000273,74,74,54,425,54,1494,1494,1494,54,54,0,0,0,371,0,1440,1440,1440,0,0
1282560,48031,904192,80,6,0.002252,0.002754,0.002619,0.004564,0.000122,0.009813,5.28328,0.240675,0.482255,74,74,54,168,54,412,54,54,54,54,0,0,0,114,0,358,0,0,0,0
1282560,42849,802816,80,6,0.00263,0.002975,0.096635,0.005341,0.002976,5.1e-05,0.000147,0.002344,0.000229,74,74,54,425,54,1494,455,1494,54,54,0,0,0,371,0,1440,401,1440,0,0
1282560,42850,802816,80,6,0.002721,0.002652,0.099402,0.004448,0.018677,0.000114,3.2e-05,0.002342,0.000225,74,74,54,425,54,1494,1494,464,54,54,0,0,0,371,0,1440,1440,410,0,0
1282560,42851,802816,80,6,0.00314,0.001934,0.094768,0.004253,0.003259,0.00016,4.4e-05,0.003157,0.000205,74,74,54,425,54,1494,1494,464,54,54,0,0,0,371,0,1440,1440,410,0,0
1282560,42852,802816,80,6,0.004142,0.001419,0.095727,0.005866,0.003052,0.000112,6.7e-05,0.002653,0.000252,74,74,54,425,54,1494,1494,1494,54,54,0,0,0,371,0,1440,1440,1440,0,0
1282560,54923,885248,80,6,0.004893,0.006726,0.015148,0.000359,0.006649,8.3e-05,0.04114,8.5e-05,0.002022,74,74,54,253,776,54,54,414,54,54,0,0,0,199,722,0,0,360,0,0
1282560,49399,1115136,80,6,0.002301,0.032128,0.042128,0.002764,0.001334,0.000114,0.001933,0.000348,0.03101,74,74,54,392,54,1494,1092,54,54,54,0,0,0,338,0,1440,1038,0,0,0
1282560,55950,1234432,80,6,0.03455,0.001695,0.001902,0.034895,0.00067,8.5e-05,0.002092,0.000189,2.00769,74,74,54,658,54,1494,321,54,54,54,0,0,0,604,0,1440,267,0,0,0
1282560,55951,1234432,80,6,0.035728,0.027211,0.001001,0.036382,0.014413,0.002356,0.035546,0.005092,1.84813,74,74,54,564,54,825,54,59,54,618,0,0,0,510,0,771,0,5,0,564
1282560,42840,802816,80,6,0.003257,0.006292,4.00544,0.206138,0.419692,1.12043,1.39966,3.3703,7.414,74,74,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0
1282560,42841,802816,80,6,0.003137,0.005474,4.00547,0.206521,0.419298,1.12052,1.39977,3.37025,7.414,74,74,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0
1282560,48064,904192,80,6,0.002014,0.001233,0.001875,0.004611,0.000108,0.001263,5.54029,0.487054,0.032139,74,74,54,168,54,412,54,54,54,54,0,0,0,114,0,358,0,0,0,0
1282560,46296,867840,80,6,0.001922,0.001348,0.000974,0.00389,0.028204,0.00032,9e-05,6.7e-05,0.000247,74,74,54,1198,54,333,1494,1494,1310,1494,0,0,0,1144,0,279,1440,1440,1256,1440
1282560,41831,724480,80,6,0.002418,0.00109,0.000955,0.004384,0.005018,0.0004,9.3e-05,0.000143,0.000127,74,74,54,860,54,405,1494,1494,1494,1494,0,0,0,806,0,351,1440,1440,1440,1440
1282560,41832,724480,80,6,0.002598,0.001011,0.002391,0.004964,0.004888,0.000338,0.000104,0.000122,0.000117,74,74,54,833,54,412,1494,1494,1494,1494,0,0,0,779,0,358,1440,1440,1440,1440
1282560,41833,724480,80,6,0.002533,0.001115,0.000844,0.004863,0.002974,0.000234,0.000118,6.7e-05,0.01322,74,74,54,836,54,411,1494,1494,965,54,0,0,0,782,0,357,1440,1440,911,0
1282560,41834,724480,80,6,0.002208,0.01054,0.035625,0.005009,0.008291,0.000295,0.00011,0.000128,0.000152,74,74,54,843,54,411,1494,1494,1494,1494,0,0,0,789,0,357,1440,1440,1440,1440
1282560,52314,899072,80,6,0.001864,0.001136,0.001002,0.004124,0.000619,3.3e-05,0.002099,0.00012,0.005005,74,74,54,962,54,1494,64,54,54,952,0,0,0,908,0,1440,10,0,0,898
1282560,56191,729088,80,6,0.002589,0.001679,0.000731,0.004268,0.004161,9.7e-05,4.7e-05,0.002019,0.000507,74,74,54,850,54,1494,1494,314,54,54,0,0,0,796,0,1440,1440,260,0,0
1282560,50820,1160192,80,6,0.002218,0.001892,0.003151,0.00287,0.000519,0.00011,0.000115,0.000133,0.000105,74,74,66,912,66,1474,1474,1365,1474,1474,0,0,0,846,0,1408,1408,1299,1408,1408
1282560,50821,1160192,80,6,0.00218,0.004404,0.003734,0.002625,0.002164,9.2e-05,0.000115,0.000136,0.000104,74,74,66,910,66,1474,1474,1474,1474,1474,0,0,0,844,0,1408,1408,1408,1408,1408
1282560,50822,1160192,80,6,0.002101,0.001275,0.003629,0.002836,0.001023,0.000108,6.4e-05,0.000161,9e-05,74,74,66,913,66,1474,1474,1474,1474,819,0,0,0,847,0,1408,1408,1408,1408,753
1282560,40084,810496,80,6,0.002377,0.001579,0.000623,0.00262,0.004872,0.000172,0.000427,7.1e-05,7.6e-05,74,74,54,709,54,496,1084,1494,62,1494,0,0,0,655,0,442,1030,1440,8,1440
1282560,56196,729088,80,6,0.002276,0.001281,0.001267,0.00391,0.003781,0.000111,0.002417,0.000235,0.133839,74,74,54,876,54,1494,1039,54,54,876,0,0,0,822,0,1440,985,0,0,822
1282560,56192,729088,80,6,0.002226,0.001166,0.002395,0.004232,0.002558,9.4e-05,0.002242,0.000225,0.239211,74,74,54,876,54,1494,1494,54,54,876,0,0,0,822,0,1440,1440,0,0,822
1282560,56198,729088,80,6,0.002164,0.002201,0.08387,0.003918,0.004601,0.00011,2.2e-05,0.006358,0.000875,74,74,54,876,54,1494,1494,166,54,54,0,0,0,822,0,1440,1440,112,0,0
1282560,56201,729088,80,6,0.002232,0.001898,0.08515,0.002946,0.004331,0.000117,7.5e-05,0.00787,0.000264,74,74,54,876,54,1494,1494,1067,54,54,0,0,0,822,0,1440,1440,1013,0,0
1282560,56202,729088,80,6,0.002364,0.001271,0.057212,0.003045,0.0038,0.000121,5.1e-05,0.005856,0.000132,74,74,54,876,54,1494,1494,784,54,54,0,0,0,822,0,1440,1440,730,0,0
1282560,56206,729088,80,6,0.002179,0.00157,0.047632,0.003199,0.003695,0.000146,3.2e-05,0.003571,0.000101,74,74,54,876,54,1494,1494,805,54,54,0,0,0,822,0,1440,1440,751,0,0
1282560,56207,729088,80,6,0.002204,0.004544,0.041509,0.002877,0.004727,0.000122,7.4e-05,0.002948,0.00025,74,74,54,876,54,1494,1494,855,54,54,0,0,0,822,0,1440,1440,801,0,0
1282560,56208,729088,80,6,0.002362,0.005134,0.040135,0.00457,0.003403,0.000137,2e-05,0.001868,0.000375,74,74,54,876,54,1494,1494,273,54,54,0,0,0,822,0,1440,1440,219,0,0
1282560,40096,810496,80,6,0.002083,0.001166,0.108413,0.003104,0.008405,0.00027,0.000132,7.2e-05,0.00014,74,74,54,709,54,496,1494,1494,1100,1494,0,0,0,655,0,442,1440,1440,1046,1440
1282560,33433,705536,80,6,0.002625,0.001623,0.00099,0.004624,0.000275,0.001349,0.533255,0.003559,0.00048,74,74,54,889,54,343,54,909,54,343,0,0,0,835,0,289,0,855,0,289
1282560,56203,729088,80,6,0.002233,0.001795,0.053076,0.004318,0.004046,0.000116,0.004647,0.000107,3.87493,74,74,54,876,54,1494,1148,54,54,54,0,0,0,822,0,1440,1094,0,0,0
1282560,56199,729088,80,6,0.002243,0.002006,0.088507,0.003785,0.005723,5.3e-05,0.007561,0.00025,3.87881,74,74,54,876,54,1494,964,54,54,54,0,0,0,822,0,1440,910,0,0,0
1282560,56200,729088,80,6,0.00246,0.001536,0.087884,0.004223,0.003852,0.000116,0.007167,0.00038,3.87882,74,74,54,876,54,1494,1367,54,54,54,0,0,0,822,0,1440,1313,0,0,0
1282560,56204,729088,80,6,0.002213,0.001766,0.053497,0.00282,0.004742,0.000116,0.002206,0.001604,3.87306,74,74,54,876,54,1494,1277,54,54,54,0,0,0,822,0,1440,1223,0,0,0
1282560,56205,729088,80,6,0.002376,0.001248,0.056505,0.002912,0.002751,6.9e-05,0.004516,0.00054,3.87015,74,74,54,876,54,1494,512,54,54,54,0,0,0,822,0,1440,458,0,0,0
1282560,46325,867840,80,6,0.002051,0.001309,0.000873,0.004475,0.021167,0.000341,7.4e-05,0.002698,0.00022,74,74,54,1243,54,308,1494,124,54,54,0,0,0,1189,0,254,1440,70,0,0
1282560,33436,705536,80,6,0.002816,0.001404,0.000998,0.004468,0.000314,0.001343,0.184637,0.003503,6.4e-05,74,74,54,1061,54,343,54,921,54,343,0,0,0,1007,0,289,0,867,0,289
1282560,41862,724480,80,6,0.002476,0.001762,0.001,0.002864,0.000531,0.000389,0.000107,6.6e-05,0.000178,74,74,54,846,54,360,1494,1494,1494,1494,0,0,0,792,0,306,1440,1440,1440,1440
1282560,41863,724480,80,6,0.002418,0.001474,0.006106,0.004497,0.000454,0.000439,0.000128,6.1e-05,0.000111,74,74,54,846,54,356,1494,1494,1494,1494,0,0,0,792,0,302,1440,1440,1440,1440
1282560,56217,729088,80,6,0.002344,0.001404,0.001351,0.004377,0.007616,0.000106,7.5e-05,0.003227,0.000258,74,74,54,876,54,1494,1494,1494,54,54,0,0,0,822,0,1440,1440,1440,0,0
1282560,33441,705536,80,6,0.002932,0.002888,0.001261,0.005091,0.000381,0.001274,2.00541,0.003331,5.3e-05,74,74,54,909,54,343,54,54,54,54,0,0,0,855,0,289,0,0,0,0
1282560,56220,729088,80,6,0.002349,0.001511,0.001251,0.003724,0.006133,0.000106,0.00012,0.002169,0.000246,74,74,54,849,54,1494,1494,1494,54,54,0,0,0,795,0,1440,1440,1440,0,0
1282560,33444,705536,80,6,0.002712,0.002112,0.009715,0.004775,0.000367,0.001554,0.079368,0.003822,0.001638,74,74,54,1089,54,343,54,921,54,343,0,0,0,1035,0,289,0,867,0,289
1282560,46332,867840,80,6,0.001846,0.001275,0.000978,0.004973,0.025306,0.000374,0.001838,0.000247,2.0045,74,74,54,1243,54,314,1452,54,54,54,0,0,0,1189,0,260,1398,0,0,0
1282560,56222,729088,80,6,0.002531,0.001089,0.003475,0.004065,0.005938,0.000123,6.6e-05,0.003279,0.00026,74,74,54,849,54,1494,1494,1494,54,54,0,0,0,795,0,1440,1440,1440,0,0
1282560,56223,729088,80,6,0.002427,0.00158,0.010699,0.004236,0.005903,6.4e-05,0.000115,0.002142,0.000866,74,74,54,849,54,1494,1494,1494,54,54,0,0,0,795,0,1440,1440,1440,0,0
1282560,46338,867840,80,6,0.001941,0.00136,0.00087,0.004562,0.02131,0.000364,8.6e-05,0.001038,0.000969,74,74,54,1243,54,308,1494,300,54,54,0,0,0,1189,0,254,1440,246,0,0
1282560,56226,729088,80,6,0.002395,0.001471,0.00075,0.003865,0.008655,0.00012,6.4e-05,0.002538,0.000204,74,74,54,842,54,1494,1494,1494,54,54,0,0,0,788,0,1440,1440,1440,0,0
1282560,33450,705536,80,6,0.00265,0.001419,0.001272,0.005076,0.000419,0.002131,0.091249,0.003343,0.00039,74,74,54,1078,54,343,54,921,54,343,0,0,0,1024,0,289,0,867,0,289
1282560,46341,867840,80,6,0.001893,0.00148,0.00252,0.003694,0.027141,0.000292,0.000901,0.000113,0.00148,74,74,54,1244,54,314,1312,1494,826,54,0,0,0,1190,0,260,1258,1440,772,0
1282560,56229,729088,80,6,0.002396,0.001331,0.0014,0.00404,0.006824,0.000115,0.000104,0.002224,0.000154,74,74,54,876,54,1494,1494,1494,54,54,0,0,0,822,0,1440,1440,1440,0,0
1282560,56230,729088,80,6,0.002333,0.001416,0.000892,0.002997,0.008566,0.000157,0.000102,0.003613,0.000248,74,74,54,873,54,1494,1494,1494,54,54,0,0,0,819,0,1440,1440,1440,0,0
1282560,33454,705536,80,6,0.002481,0.001319,0.001107,0.004629,0.000361,0.002605,0.102406,0.003524,0.000242,74,74,54,1082,54,343,54,921,54,343,0,0,0,1028,0,289,0,867,0,289
1282560,41835,724480,80,6,0.002236,0.002002,2.32363,0.204579,0.420479,0.839849,1.67964,3.36989,6.74069,74,74,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0
1282560,41836,724480,80,6,0.002348,0.001257,2.31437,0.20455,0.420595,0.840123,1.67941,3.36971,6.74098,74,74,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0
1282560,33455,705536,80,6,0.002732,0.006624,0.001513,0.004513,0.000286,0.001086,2.00692,0.003282,5.4e-05,74,74,54,909,54,343,54,54,54,54,0,0,0,855,0,289,0,0,0,0
1282560,46346,867840,80,6,0.001927,0.364535,0.001502,0.003972,0.025002,0.000366,9e-05,0.000897,0.000767,74,74,54,1243,54,308,1494,419,54,54,0,0,0,1189,0,254,1440,365,0,0
1282560,33460,705536,80,6,0.003276,0.002235,0.002878,0.004976,0.00031,0.001558,0.018761,0.003505,0.000359,74,74,54,1081,54,343,54,921,54,343,0,0,0,1027,0,289,0,867,0,289
1282560,33461,705536,80,6,0.002568,0.001181,0.003125,0.004604,0.00023,0.002019,2.00632,0.003165,0.000119,74,74,54,909,54,343,54,54,54,54,0,0,0,855,0,289,0,0,0,0
1282560,46354,867840,80,6,0.001824,0.997012,0.001539,1.69921,0.001977,0.002126,0.004129,0.028808,0.000237,74,74,74,74,54,66,1244,54,308,1261,0,0,0,0,0,0,1190,0,254,1207
1282560,56244,729088,80,6,0.002426,0.002695,0.005763,0.004438,0.005568,0.000113,6.3e-05,0.002894,0.000284,74,74,54,876,54,1494,1494,1494,54,54,0,0,0,822,0,1440,1440,1440,0,0
1282560,56224,729088,80,6,0.002266,0.001643,3.26919,0.201373,0.419681,0.840215,1.67958,3.37057,6.7398,74,74,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0
1282560,33465,705536,80,6,0.002605,0.995101,0.0024,1.67249,0.003726,0.000516,0.004019,0.000406,0.014072,74,74,74,74,54,921,66,54,343,54,0,0,0,0,0,867,0,0,289,0
1282560,33463,705536,80,6,0.002678,2.83018,0.008708,0.004757,0.000255,0.014858,2.45044,0.003158,8.4e-05,74,74,54,1094,54,343,54,54,54,54,0,0,0,1040,0,289,0,0,0,0
1282560,33468,705536,80,6,0.002696,0.002897,0.00125,0.005927,0.000111,0.001434,2.00343,0.003312,0.000126,74,74,54,909,54,343,54,54,54,54,0,0,0,855,0,289,0,0,0,0
1282560,33470,705536,80,6,0.002871,0.001403,0.001111,0.004904,0.000355,0.001109,0.113214,0.004755,0.0001,74,74,54,1094,54,343,54,921,54,343,0,0,0,1040,0,289,0,867,0,289
1282560,56248,729088,80,6,0.00278,0.001189,0.001373,0.003234,0.006587,9.6e-05,0.000188,0.002387,0.000244,74,74,54,876,54,1494,1494,1494,54,54,0,0,0,822,0,1440,1440,1440,0,0
1282560,46359,867840,80,6,0.001888,0.00151,0.002732,0.004535,0.022041,0.000189,0.002376,0.000375,2.01162,74,74,54,1242,54,307,1035,54,54,54,0,0,0,1188,0,253,981,0,0,0
1282560,33472,705536,80,6,0.002643,0.002578,0.001393,0.004683,0.000302,0.002372,2.00453,0.003371,0.000112,74,74,54,909,54,343,54,54,54,54,0,0,0,855,0,289,0,0,0,0
1282560,46363,867840,80,6,0.001948,0.001652,0.001888,0.00373,0.02843,0.000358,0.000116,5.1e-05,0.00406,74,74,54,1243,54,314,1494,1494,269,54,0,0,0,1189,0,260,1440,1440,215,0
1282560,46340,872960,80,6,0.00191,0.001358,0.000731,0.003241,0.006159,9.4e-05,0.000118,0.001356,0.000999,74,74,54,870,54,1494,1494,1494,54,54,0,0,0,816,0,1440,1440,1440,0,0
1282560,33475,705536,80,6,0.002658,0.003217,0.005495,0.004215,0.000302,0.001227,0.089294,0.003325,0.000915,74,74,54,1077,54,343,54,921,54,343,0,0,0,1023,0,289,0,867,0,289
1282560,33476,705536,80,6,0.002865,0.003738,0.000751,0.004488,0.000269,0.00324,2.00317,0.003257,0.000881,74,74,54,909,54,343,54,54,54,54,0,0,0,855,0,289,0,0,0,0
1282560,46367,867840,80,6,0.001899,0.001859,0.001736,0.000188,0.00233,8.2e-05,0.022508,0.000298,0.000108,74,74,54,1317,204,54,54,314,1494,521,0,0,0,1263,150,0,0,260,1440,467
1282560,46344,872960,80,6,0.001914,0.001318,0.00188,0.003478,0.004826,7.8e-05,0.000142,0.004229,0.000227,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,46345,872960,80,6,0.001708,0.001402,0.001871,0.003732,0.004961,7.5e-05,9.3e-05,0.003136,0.000251,74,74,54,857,54,1494,1494,990,54,54,0,0,0,803,0,1440,1440,936,0,0
1282560,46346,872960,80,6,0.001749,0.001131,0.002243,0.003104,0.00439,9.2e-05,6.7e-05,0.002343,0.000271,74,74,54,857,54,1494,1494,588,54,54,0,0,0,803,0,1440,1440,534,0,0
1282560,46347,872960,80,6,0.001879,0.001722,0.058758,0.004291,0.004569,9.1e-05,8.6e-05,0.001965,0.002128,74,74,54,857,54,1494,1494,1038,54,54,0,0,0,803,0,1440,1440,984,0,0
1282560,46348,872960,80,6,0.001809,0.001285,0.052357,0.003276,0.005058,0.000108,0.000197,0.004235,0.002515,74,74,54,842,54,1494,1494,1494,54,1494,0,0,0,788,0,1440,1440,1440,0,1440
1282560,46350,872960,80,6,0.001693,0.001447,0.046741,0.003643,0.00456,0.000113,0.000181,0.013483,0.000251,74,74,54,872,54,1494,1494,1494,54,54,0,0,0,818,0,1440,1440,1440,0,0
1282560,46353,872960,80,6,0.002098,0.003911,0.02976,0.004172,0.003843,0.000187,7.3e-05,0.012331,0.000252,74,74,54,842,54,1494,1494,1494,54,54,0,0,0,788,0,1440,1440,1440,0,0
1282560,46351,872960,80,6,0.001817,0.001176,0.036001,0.003582,0.006252,0.000116,0.000134,0.012289,0.000268,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,46354,872960,80,6,0.001789,0.002522,0.029734,0.003978,0.005247,0.000107,8.4e-05,0.012886,0.00019,74,74,54,857,54,1494,1494,1016,54,54,0,0,0,803,0,1440,1440,962,0,0
1282560,46352,872960,80,6,0.00243,0.003954,0.029487,0.003797,0.00649,0.000113,0.000142,0.013306,0.000149,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,46357,872960,80,6,0.001661,0.001443,0.024125,0.004231,0.004288,0.000127,8.7e-05,0.011274,0.000244,74,74,54,879,54,1494,1494,1272,54,54,0,0,0,825,0,1440,1440,1218,0,0
1282560,46358,872960,80,6,0.001873,0.002377,0.035998,0.003325,0.003179,9.3e-05,0.000151,0.004373,0.000269,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,46355,872960,80,6,0.001782,0.001533,0.02572,0.003493,0.004546,0.000106,0.01362,0.000862,3.43004,74,74,54,857,54,1494,1322,54,54,54,0,0,0,803,0,1440,1268,0,0,0
1282560,33493,705536,80,6,0.002767,0.001332,0.084023,0.004683,0.000329,0.001979,3.37044,0.00333,4.3e-05,74,74,54,929,54,343,54,54,54,54,0,0,0,875,0,289,0,0,0,0
1282560,46349,872960,80,6,0.00181,0.001288,0.052636,0.003929,0.002325,0.000232,0.004237,0.010905,3.44275,74,74,54,857,54,1494,654,54,54,54,0,0,0,803,0,1440,600,0,0,0
1282560,46356,872960,80,6,0.001708,0.001187,0.023091,0.003636,0.003693,9.3e-05,0.014487,0.000878,3.43703,74,74,54,857,54,1494,1402,54,54,54,0,0,0,803,0,1440,1348,0,0,0
1282560,46384,867840,80,6,0.001795,0.003145,0.001259,0.00022,0.004239,0.000113,0.024368,0.000332,7.8e-05,74,74,54,1316,127,54,54,314,1494,510,0,0,0,1262,73,0,0,260,1440,456
1282560,46361,872960,80,6,0.001929,0.001447,0.000993,0.003027,0.007092,0.000107,7.9e-05,0.001544,0.000225,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,33496,705536,80,6,0.002649,0.001728,0.001117,0.005976,0.000401,0.001269,0.093995,0.003734,0.000257,74,74,54,1110,54,343,54,941,54,343,0,0,0,1056,0,289,0,887,0,289
1282560,33497,705536,80,6,0.002719,0.001378,0.005375,0.004583,0.000446,0.001346,2.00365,0.003254,0.000309,74,74,54,929,54,343,54,54,54,54,0,0,0,875,0,289,0,0,0,0
1282560,46388,867840,80,6,0.001778,0.001941,0.003284,0.000879,0.003,7.9e-05,0.021066,0.000285,0.002391,74,74,54,1316,127,54,54,308,1443,54,0,0,0,1262,73,0,0,254,1389,0
1282560,46365,872960,80,6,0.001908,0.001181,0.000734,0.003764,0.007493,0.000107,6.7e-05,0.002588,0.000229,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,33500,705536,80,6,0.002756,0.00273,0.001638,0.005114,0.00037,0.00114,0.090919,0.0037,0.000283,74,74,54,1116,54,343,54,941,54,343,0,0,0,1062,0,289,0,887,0,289
1282560,33501,705536,80,6,0.002713,0.004183,0.000988,0.004212,0.000331,0.003447,2.00354,0.003451,4.6e-05,74,74,54,929,54,343,54,54,54,54,0,0,0,875,0,289,0,0,0,0
1282560,46392,867840,80,6,0.001891,0.001344,0.003258,0.000743,0.001629,8.2e-05,0.020348,0.000321,0.001622,74,74,54,1316,127,54,54,314,1280,54,0,0,0,1262,73,0,0,260,1226,0
1282560,46369,872960,80,6,0.002129,0.00125,0.001627,0.00363,0.006045,0.000108,7e-05,0.002066,0.000792,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,33504,705536,80,6,0.002629,0.001253,0.001614,0.004646,0.000279,0.002069,0.095922,0.003526,0.000154,74,74,54,1128,54,343,54,941,54,343,0,0,0,1074,0,289,0,887,0,289
1282560,33506,705536,80,6,0.003312,0.002179,0.004111,0.004376,0.000356,0.001781,0.094404,0.0034,0.000224,74,74,54,1116,54,343,54,941,54,343,0,0,0,1062,0,289,0,887,0,289
1282560,46395,867840,80,6,0.001852,0.001367,0.001231,0.000249,0.003682,1.10274,0.002358,0.026289,0.00028,74,74,54,1316,127,54,127,54,308,1494,0,0,0,1262,73,0,73,0,254,1440
1282560,46373,872960,80,6,0.001913,0.00154,0.000746,0.003694,0.004742,9.7e-05,0.000121,0.002467,0.001001,74,74,54,857,54,1494,1494,1494,54,54,0,0,0,803,0,1440,1440,1440,0,0
1282560,33508,705536,80,6,0.002659,0.002921,0.001126,0.004272,0.000244,0.004124,2.20659,0.003038,5.1e-05,74,74,54,929,54,343,54,54,54,54,0,0,0,875,0,289,0,0,0,0
1282560,33510,705536,80,6,0.002907,0.00646,0.004725,0.005031,0.00028,0.004928,0.081527,0.004004,0.000278,74,74,54,1141,54,343,54,941,54,343,0,0,0,1087,0,289,0,887,0,289
1282560,46401,867840,80,6,0.001947,0.00316,0.001022,0.000198,0.004555,4.2e-05,0.02623,0.000216,0.003005,74,74,54,1316,126,54,54,308,1339,54,0,0,0,1262,72,0,0,254,1285,0
1282560,46378,872960,80,6,0.00191,0.001356,0.00088,0.003103,0.0087,0.000115,6.6e-05,0.002518,0.000346,74,74,54,872,54,1494,1494,1494,54,54,0,0,0,818,0,1440,1440,1440,0,0
1282560,46403,867840,80,6,0.001863,0.001499,0.000708,0.00027,0.003727,8.5e-05,0.024638,0.000326,0.000106,74,74,54,1317,204,54,54,314,1494,1494,0,0,0,1263,150,0,0,260,1440,1440
1282560,46381,872960,80,6,0.001794,0.0016,0.002116,0.00342,0.002904,0.00012,4.9e-05,0.002245,0.000347,74,74,54,861,54,1494,1494,306,54,54,0,0,0,807,0,1440,1440,252,0,0
1282560,46382,872960,80,6,0.001837,0.003101,0.002407,0.003227,0.004338,9.2e-05,0.000126,0.001594,0.000862,74,74,54,861,54,1494,1494,1408,54,54,0,0,0,807,0,1440,1440,1354,0,0
1282560,46380,872960,80,6,0.00189,0.002251,0.003627,0.003504,0.004483,0.000116,0.001521,0.002201,0.104873,74,74,54,852,54,1494,1479,54,54,864,0,0,0,798,0,1440,1425,0,0,810
1282560,46384,872960,80,6,0.001993,0.00136,0.057663,0.003504,0.004864,0.000117,7.2e-05,0.005842,0.000724,74,74,54,879,54,1494,1494,359,54,54,0,0,0,825,0,1440,1440,305,0,0
1282560,46387,872960,80,6,0.00182,0.004447,0.047838,0.003186,0.003799,0.000155,0.000104,0.013385,0.000245,74,74,54,864,54,1494,1494,1494,54,54,0,0,0,810,0,1440,1440,1440,0,0
1282560,46389,872960,80,6,0.00171,0.00116,0.027891,0.00418,0.00412,0.000112,0.000163,0.011148,0.000266,74,74,54,856,54,1494,1494,1494,54,54,0,0,0,802,0,1440,1440,1440,0,0
1282560,46390,872960,80,6,0.001803,0.001178,0.027998,0.003482,0.004875,9.3e-05,0.000122,0.009908,0.000253,74,74,54,856,54,1494,1494,1494,54,54,0,0,0,802,0,1440,1440,1440,0,0
1282560,46392,872960,80,6,0.001729,0.00127,0.029733,0.003504,0.002442,0.000109,6.5e-05,0.007225,0.000366,74,74,54,904,54,1494,1494,360,54,54,0,0,0,850,0,1440,1440,306,0,0
1282560,46391,872960,80,6,0.001641,0.001357,0.02853,0.004277,0.004336,0.000108,9.9e-05,0.007215,0.000288,74,74,54,856,54,1494,1494,1215,54,54,0,0,0,802,0,1440,1440,1161,0,0
1282560,46393,872960,80,6,0.001766,0.001098,0.039241,0.004158,0.00315,9.8e-05,0.000139,0.003171,0.000173,74,74,54,856,54,1494,1494,1494,54,54,0,0,0,802,0,1440,1440,1440,0,0
1282560,46395,872960,80,6,0.001866,0.001753,0.058018,0.003639,0.004238,0.000121,9.3e-05,0.002005,0.002334,74,74,54,849,54,1494,1494,1494,54,469,0,0,0,795,0,1440,1440,1440,0,415
